,Serie,Titulo,Temporada,Número,Clasificacion,Sinopsis,Genero
1018,Chasing Life,Chasing Life: Sangre Cáncer Sexo Zanahorias,Temporada 1,3,SAM13,"Cuando April se entera de la reputación de Dominic como el playboy de la oficina, se cuestiona la seriedad de su relación y está aún más determinada a ocultar su enfermedad.",Drama
1019,Chasing Life,Chasing Life: Dormiré cuando haya muerto,Temporada 1,4,SAM13,April se siente abrumada por sus responsabilidades en casa y en su trabajo; Brenna se relaciona con una estudiante popular.,Drama
1020,Chasing Life,Chasing Life: La familia que yace junta,Temporada 1,5,SAM13,"April sigue teniendo problemas para hablarle a Dominic sobre su cáncer, pero es abierta sobre los trapos sucios de la familia Carver.",Drama
1021,Chasing Life,"Chasing Life: Mentes claras, vidas plenas, ¡No puedo comer!",Temporada 1,6,SAM13,"Con el inicio inminente de su tratamiento, April se reúne con Leo en un revelador paseo en un auto robado",Drama
1022,Chasing Life,Chasing Life: Paternidad no planeada,Temporada 1,7,SAM13,April investiga las opciones sobre fertilidad antes de comenzar la quimioterapia.,Drama
1023,Chasing Life,Chasing Life: La muerte se vuelve ella,Temporada 1,8,SAM13,April es sorprendida por Leo y Brenna se dirige a Miami buscando respuestas.,Drama
1024,Chasing Life,Chasing Life: Qué esperar cuando estás esperando la quimio,Temporada 1,9,SAM13,April y su familia se preparan para la quimioterapia y la estancia en el hospital.,Drama
1025,Chasing Life,Chasing Life: Buscando a quimio,Temporada 1,10,SAM13,April tiene problemas para aceptar su situación al iniciar los tratamientos de quimioterapia.,Drama
1026,Chasing Life,Chasing Life: Candados de amor (Especial de Navidad),Temporada 1,11,SAM13,Los abuelos de April llegan de visita. Los Carver celebran una Navidad anticipada para alegrar a April y April recibe un cambio de imagen para la quimioterapia.,Drama
1027,Chasing Life,Chasing Life: El próximo abril,Temporada 1,12,SAM13,April regresa a trabajar y se entera de que se dieron grandes cambios en el periódico durante su ausencia.,Drama
1028,Chasing Life,Chasing Life: Adivina quién viene donar,Temporada 1,13,SAM13,"Los Carver se emocionan al sabe que Natalie es compatible con April, hasta que Natalie comienza a dudar.",Drama
1029,Chasing Life,Chasing Life: Amigos con cáncer con beneficios,Temporada 1,14,SAM13,April y Leo intentan tener un nuevo comienzo mientras April y Dominic se reúnen contra su voluntad para cubrir un evento para el periódico.,Drama
1030,Chasing Life,Chasing Life: April solo quiere divertirse,Temporada 1,15,SAM13,April se siente presionada para actuar de acuerdo con su edad así que decide salir a divertirse.,Drama
1031,Chasing Life,Chasing Life: Las grandes ligas,Temporada 1,16,SAM13,April debe tomar una decisión difícil cuando descubre noticias importantes acerca del beisbolista Richie Miranda.,Drama
1032,Chasing Life,Chasing Life: Comportamiento modelo,Temporada 1,17,SAM13,April enfrenta los efectos colaterales de su último artículo.,Drama
1033,Chasing Life,Chasing Life: Descanse en paz,Temporada 1,18,SAM13,La ansiedad de April aumenta cuando sus síntomas del cáncer regresan.,Drama
1034,Chasing Life,Chasing Life: Así es la vida,Temporada 1,19,SAM13,"April y Beth comparten sus preocupaciones acerca de los defectos de sus novios, los cuales crean tensiones en ambas relaciones.",Drama
1035,Chasing Life,Chasing Life: Si no hay noticias son buenas noticias,Temporada 1,20,SAM13,"El nuevo editor en jefe del Post presiona a April para que anteponga su carrera, pero April se pregunta si sus prioridades cambiaron.",Drama
1036,Chasing Life,Chasing Life: Un día,Temporada 1,21,SAM13,El mundo de April se pone de cabeza de nuevo cuando recibe noticias que cambiarán su vida.,Drama
1037,Chasing Life,Chasing Life: Un Vistazo Desde la Repisa,Temporada 2,1,SAM13,April intenta vivir en el momento.,Drama
1038,Chasing Life,Chasing Life: La Edad de Consentimiento,Temporada 2,2,SAM13,April lucha para tomar las riendas de su destino cuando debe tomar una decisión importante respecto a su vida.,Drama
1039,Chasing Life,Chasing Life: La Vida de Brenna,Temporada 2,3,SAM13,"Conforme se aproxima su último día en Charton, Brenna lucha con el hecho de siempre ser la sombra de April.",Drama
1040,Chasing Life,Chasing Life: Sinceramente Intensamente Profundamente,Temporada 2,4,SAM13,"La honestidad es clave en todas las relaciones, especialmente para April y Leo.",Drama
1041,Chasing Life,Chasing Life: El Efecto Dominó,Temporada 2,5,SAM13,April se enfrenta a una serie de “últimos” conforme se aproxima el día de su boda.,Drama
1042,Chasing Life,Chasing Life: La Última W,Temporada 2,6,SAM13,Es el día que han estado esperando – la boda de April y Leo.,Drama
1043,Chasing Life,Chasing Life: Mientras Ambos Vivamos,Temporada 2,7,SAM13,April y Leo intentan adaptarse a su vida de casados.,Drama
1044,Chasing Life,Chasing Life: El Fantastma en Ti,Temporada 2,8,SAM13,"Tras su pérdida impactante, y al no desear lidiar con ella, April quiere alejarse de todo y todos. Solamente Leo puede sacarla de la cama y hedor con una sorpresa que inventó para alguien tan especial como ella.

Mientras, Finn le da un buen consejo a Brenna.",Drama
1045,Chasing Life,Chasing Life: Cosa Salvaje,Temporada 2,9,SAM13,April comienza a usar el dinero de su herencia para ocultar su dolor.,Drama
1046,Chasing Life,Chasing Life: Una Botella de Secretos,Temporada 2,10,SAM13,April usa sus habilidades como reportera para descubrir un secreto de familia.,Drama
1047,Chasing Life,Chasing Life: Primera Persona,Temporada 2,11,SAM13,"Deseosa de publicar su libro, April se reúne con un agente literario, quien le da un consejo que le cuesta aceptar. Una joven amiga del Campamento Hendrie le ayuda a poner todo en perspectiva. Pero April no es la única que necesitará otro punto de vista.

Mientras, Brenna se abre en relación a su sentir por su padre.",Drama
1048,Chasing Life,Chasing Life: Listos o No,Temporada 2,12,SAM13,"Ellie Pratt y April tienen una larga historia como rivales, a pesar de haber sido amigas en la universidad. Listo para dejar eso atrás, April está encantada de pasar tiempo con Ellie durante su visita a Boston – hasta que descubre a qué vino realmente Ellie.    

Mientras, Beth se enfrenta a noticias preocupantes que amenazan tanto su carrera como su relación.",Drama
1049,Chasing Life,Chasing Life: La Vida Dulce,Temporada 2,13,SAM13,"Al no sentirse inspirada en casa, April decide viajar a Italia.",Drama
1050,Fleming: El Hombre Que Sería Bond,Fleming: El Hombre Que Sería Bond: Episodio 1,Temporada 1,1,SAM16,"1939, and in the run up to war, hedonistic, philandering, failing stockbroker Ian Fleming lands a job in Naval Intelligence, where his wild imagination and arrogance finally find a home. And as Ian starts a relationship with sweet debutante Muriel, he also meets the mysterious, alluring, dangerous Ann O'Neill.",Drama
1051,Fleming: El Hombre Que Sería Bond,Fleming: El Hombre Que Sería Bond: Episodio 2,Temporada 1,2,SAM16,"La guerra está en apogeo, pero a pesar de la emoción por hacer malabares con una relación con Muriel y un amorió en ciernes con Ann O'Neill, Ian se siente cada vez más atrapado detrás de su escritorio ministerial. Al final cnsige una misión en Francia, pero cuando se sale de control y regresa a casa a noticias de una muerte trágica, al fin queda claro que la guerra no es nada como un juego",Drama
1052,Fleming: El Hombre Que Sería Bond,Fleming: El Hombre Que Sería Bond: Episodio 3,Temporada 1,3,SAM16,"Ian se pierde en un amorió tempestuoso, y es invadido por las dudas.",Drama
1053,Fleming: El Hombre Que Sería Bond,Fleming: El Hombre Que Sería Bond: Episodio 4,Temporada 1,4,SAM16,"1945 y conforme la guerra en Europa se termina, también la relación de Ian Con Ann O'Neill. Queda claro que si no se casa con ella, la perderá. Luchando contra la duda, Ian al fin tiene la oportunidad de ver acción, en el campo, persiguiendo documentos nucleares alemanes secretos, antes de que caigan en manos de los rusos ¿volverá a casa como un héroe, listo para convertirse en esposo?",Drama
1054,Flesh And Bone,Flesh And Bone: Abriéndose paso,Temporada 1,1,SAM16,Claire deja atrás su pasado problemático y entra a la prestigiosa compañía American Ballet de la ciudad de Nueva York.,"Danza, Drama"
1055,Flesh And Bone,Flesh And Bone: Carne de cañón,Temporada 1,2,SAM16,"Claire intenta romper los lazos con su hermano de una vez por todas para entregarse a la ciudad y a su nueva vida, pero la atención masculina no deseada se le aparece a cada momento.","Danza, Drama"
1056,Flesh And Bone,Flesh And Bone: Reconocimiento,Temporada 1,3,SAM16,"A raíz de la repentina partida del presidente del concejo como resultado de una desastrosa velada con Claire, Paul y Jessica se quedan luchando por recoger lo que sobra.","Danza, Drama"
1057,Flesh And Bone,Flesh And Bone: Oscuridad,Temporada 1,4,SAM16,"Para consternación de Bryan, Claire intenta expulsarlo de su vida en la ciudad de Nueva York. En la empresa, Claire se ve desafiada por la vulnerabilidad emocional de la coreografía de Toni, hundiéndola más profundamente en el mundo del club de striptease.","Danza, Drama"
1058,Flesh And Bone,Flesh And Bone: M.I.A.,Temporada 1,5,SAM16,"Claire y Kiira se enfrentan entre sí y compiten para convertirse en la cara de la temporada de ABC, mientras que Trey intenta remediar la ruptura entre Paul y Ross, o al menos eso parece.","Danza, Drama"
1059,Flesh And Bone,Flesh And Bone: F.U.B.A.R.,Temporada 1,6,SAM16,"Llega el día de Acción de Gracias, y con ello la neurosis de Paul, desgastando los nervios de los bailarines. Castiga a la compañía por el simple deseo de irse a casa para las vacaciones y los lleva al agotamiento. Claire se aventura a volver a casa.","Danza, Drama"
1060,Flesh And Bone,Flesh And Bone: Vestido largo,Temporada 1,7,SAM16,"Con la apertura de la noche de la temporada, Paul recibe golpes y culpa a Toni. Paul desahoga su ira sobre Claire y gana la discusión con noticias alarmantes.","Danza, Drama"
1061,Flesh And Bone,Flesh And Bone: Tierra quemada,Temporada 1,8,SAM16,"La decisión de Kiira descontrola a la compañía justo antes de la noche de apertura. Daphne se halla como centro de atención. En la gala previa al espectáculo, los mundos chocan cuando Paul se encuentra con un patrocinador indeseable, gracias a Jessica.","Danza, Drama"
1062,The Kill Point,The Kill Point: Quién le Teme al Sr. Wolf: Parte 1,Temporada 1,1,SAM16,"Tras un fallido intento de atraco bancario, el capitán Horst Cali y su equipo negocian una situación de secuestro.","Acción, Crimen"
1063,The Kill Point,The Kill Point: Quién le Teme al Sr. Wolf: Parte 2,Temporada 1,2,SAM16,"Horst exige la liberación de un adolescente, cortando la electricidad en el banco hasta que se le deje salir.","Acción, Crimen"
1064,The Kill Point,The Kill Point: Sin Merengue,Temporada 1,3,SAM16,"Tras ser reprendido por darle la ventaja al Sr. Wolf, hacen a un lado al capitán Horst Cali, reemplazándolo por un negociador del FBI.","Acción, Crimen"
1065,The Kill Point,The Kill Point: Por la Patria,Temporada 1,4,SAM16,"Accidentalmente le disparan a uno de los rehenes, lo que obliga a Horst a reevaluar su estrategia y su confianza en Wolf.","Acción, Crimen"
1066,The Kill Point,The Kill Point: Horas de Visita,Temporada 1,5,SAM16,Tanto Wolf como Horst son visitados por un ser querido.,"Acción, Crimen"
1067,The Kill Point,The Kill Point: El Gran Escape del Simio,Temporada 1,6,SAM16,"Después de implementar una transferencia bancaria, Wolf desea realizar el plan de extracción de Deke. Sospechoso de León, compañero de pelotón de Wolf, Horst hace un dramático descubrimiento.","Acción, Crimen"
1068,The Kill Point,The Kill Point: El Zoológico del Diablo: Parte 1,Temporada 1,7,SAM16,"Cuando uno de los hombres de Wolf se siente comprometido, Rabbit aprovecha la vulnerabilidad de Wolf y se hace cargo de las operaciones.","Acción, Crimen"
1069,The Kill Point,The Kill Point: El Zoológico del Diablo: Parte 2,Temporada 1,8,SAM16,"Después de que los rehenes emergen a salvo, gracias a lo que parece ser una extracción exitosa, nadie logra hallar a Horst y a los secuestradores.","Acción, Crimen"
1070,Leavenworth,"Leavenworth: Capítulo uno, Los soldados",Temporada 1,1,SAM16,"Clint Lorance, un ex teniente, cumple una condena de 19 años en la prisión militar de Leavenworth. Este capítulo prepara el escenario para el incidente en Afganistán que lo cambió todo.","Documental, Drama"
1071,Leavenworth,"Leavenworth: Capítulo dos, Las víctimas",Temporada 1,2,SAM16,"Lorance asume el mando del pelotón en julio de 2012 y ordena abrir fuego sobre tres afganos. Lorance, miembros de su pelotón y parientes de las víctimas ofrecen relatos enfrentados.","Documental, Drama"
1072,Leavenworth,"Leavenworth: Capítulo tres, El juicio",Temporada 1,3,SAM16,"El abogado de Lorance repasa el consejo de guerra en una reunión con la familia. En su intento por revocar la condena, descubre nuevas pruebas que podrían cambiar el rumbo del caso.","Documental, Drama"
1073,Leavenworth,"Leavenworth: Capítulo cuatro, Perspectivas",Temporada 1,4,SAM16,El equipo de Lorance busca respaldo político usando medios de comunicación conservadores. El pelotón se disgusta y se abre un debate sobre el papel de los medios de comunicación.,"Documental, Drama"
1074,Leavenworth,"Leavenworth: Capítulo cinco, La lucha continúa",Temporada 1,5,SAM16,"Casi sin opciones, el equipo de Lorance traslada el caso a la justicia civil. Con una audiencia para la libertad condicional y la posibilidad de un indulto presidencial, hay esperanza.","Documental, Drama"
1075,Leavenworth,Leavenworth: Nueva entrega de la serie,Temporada 1,6,SAM16,Entérese de los últimos acontecimientos del caso Clint.,"Documental, Drama"
1076,Manhunt: Deadly Games,Manhunt: Deadly Games: Centbomb,Temporada 2,1,SAM13,El guardia de seguridad Richard Jewell salva cientos de vidas cuando descubre una bomba en los Juegos Olímpicos de Atlanta de 1996. Pero Jewell se convierte rápidamente en el foco de los investigadores del FBI que sospechan de su culpa.,"Crimen, Drama"
